,ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSN FLAG,HCN/CRN FLAG,WMO ID
50753,US1CAMD0026,39.361,-123.789,98.5,CA,CASPAR 1.4 ESE,,,
50754,US1CAMD0029,39.4985,-123.7854,25.9,CA,FORT BRAGG 4.0 NNE,,,
50755,US1CAMD0030,39.3914,-123.802,64.3,CA,FORT BRAGG 3.5 S,,,
50756,US1CAMD0033,39.3415,-123.7761,128.3,CA,MENDOCINO 2.7 NNE,,,
50757,US1CAMD0034,38.7742,-123.5387,59.1,CA,GUALALA 0.8 NW,,,
50758,US1CAME0004,37.3102,-120.4968,51.2,CA,MERCED 1.2 NW,,,
50759,US1CAMN0001,38.0337,-119.1697,2162.3,CA,LEE VINING 5.9 NW,,,
50760,US1CAMN0004,37.5103,-118.6363,1949.2,CA,WEST BISHOP 14.4 NW,,,
50761,US1CAMP0001,37.5396,-119.9876,896.7,CA,MARIPOSA 3.7 NNW,,,
50762,US1CAMP0002,37.4613,-119.7417,899.8,CA,MARIPOSA 12.5 E,,,
50763,US1CAMP0003,37.6354,-120.3273,339.5,CA,LA GRANGE 7.8 ESE,,,
50764,US1CAMP0004,37.4152,-120.0998,357.2,CA,CATHEYS VALLEY 1.2 S,,,
50765,US1CAMP0006,37.4623,-119.7403,896.1,CA,MARIPOSA 12.5 E,,,
50766,US1CAMP0008,37.4822,-119.9017,754.1,CA,MARIPOSA 3.6 E,,,
50767,US1CAMP0009,37.5069,-119.8392,978.4,CA,MARIPOSA 7.1 E,,,
50768,US1CAMR0001,38.0766,-122.5643,90.2,CA,NOVATO 1.1 SSW,,,
50769,US1CAMR0002,38.005,-122.6354,133.8,CA,WOODACRE 0.6 SW,,,
50770,US1CAMR0003,37.9971,-122.5805,112.8,CA,SAN ANSELMO 1.2 NNW,,,
50771,US1CAMR0004,38.106,-122.6441,75.0,CA,NOVATO 4.8 WNW,,,
50772,US1CAMR0005,37.9872,-122.5643,32.6,CA,SAN ANSELMO 0.4 NE,,,
50773,US1CAMR0007,38.0652,-122.5465,17.4,CA,IGNACIO 0.6 SW,,,
50774,US1CAMR0008,38.1021,-122.5799,7.0,CA,NOVATO 1.4 WNW,,,
50775,US1CAMR0009,38.2475,-122.8119,36.3,CA,PETALUMA 10.1 W,,,
50776,US1CAMR0010,38.2557,-122.9629,111.6,CA,DILLON BEACH 0.3 NNE,,,
50777,US1CAMR0011,38.2507,-122.8829,39.0,CA,TOMALES 1.3 ENE,,,
50778,US1CAMR0012,38.0268,-122.5473,21.9,CA,SAN RAFAEL 3.9 NW,,,
50779,US1CAMR0013,37.8863,-122.544,63.7,CA,MILL VALLEY 1.5 S,,,
50780,US1CAMR0015,38.0268,-122.5714,56.4,CA,LUCAS VALLEY 0.7 SSW,,,
50781,US1CAMR0016,37.8593,-122.4974,48.5,CA,SAUSALITO 0.3 WNW,,,
50782,US1CAMR0018,37.981,-122.5907,44.5,CA,FAIRFAX 0.6 SSE,,,
50783,US1CAMR0021,37.9401,-122.5347,2.7,CA,LARKSPUR 0.3 WSW,,,
50784,US1CAMR0024,38.0199,-122.5742,50.6,CA,SAN RAFAEL 4.6 NW,,,
50785,US1CAMR0025,38.0096,-122.5801,62.2,CA,SAN ANSELMO 2.0 NNW,,,
50786,US1CAMR0026,38.079,-122.5698,69.5,CA,NOVATO 1.2 SW,,,
50787,US1CAMR0027,37.9056,-122.5375,25.6,CA,MILL VALLEY 0.2 SE,,,
50788,US1CAMR0029,38.041,-122.543,59.4,CA,SAN RAFAEL 4.6 NNW,,,
50789,US1CAMR0030,37.9059,-122.7009,57.9,CA,BOLINAS 0.2 W,,,
50790,US1CAMR0031,38.0127,-122.6862,82.0,CA,LAGUNITAS-FOREST KNOLLS 0.2 SS,,,
50791,US1CAMR0032,38.0047,-122.524,4.6,CA,SAN RAFAEL 1.9 NNW,,,
50792,US1CAMR0034,38.0091,-122.6883,0.0,CA,LAGUNITAS-FOREST KNOLLS 0.4 S,,,
50793,US1CAMR0035,38.0976,-122.5676,3.7,CA,NOVATO 0.7 WNW,,,
50794,US1CAMR0037,38.1104,-122.6,23.2,CA,NOVATO 2.7 WNW,,,
50795,US1CAMR0038,37.8744,-122.5257,17.4,CA,MILL VALLEY 2.5 SSE,,,
50796,US1CAMR0040,37.999,-122.5936,59.7,CA,FAIRFAX 0.7 N,,,
50797,US1CAMR0042,37.985,-122.551,38.4,CA,SAN RAFAEL 2.5 W,,,
50798,US1CAMR0045,37.8773,-122.5409,73.2,CA,MILL VALLEY 2.1 S,,,
50799,US1CAMT0001,36.6029,-121.8991,37.5,CA,MONTEREY 1.0 W,,,
50800,US1CAMT0002,36.4757,-121.7285,109.4,CA,CARMEL VALLEY VILLAGE 0.8 SSW,,,
50801,US1CAMT0003,35.9808,-121.1174,360.0,CA,LOCKWOOD 3.6 NW,,,
50802,US1CAMT0004,36.6187,-121.913,36.3,CA,PACIFIC GROVE 0.7 ESE,,,
50803,US1CAMT0005,36.0249,-121.1745,336.5,CA,KING CITY 13.2 S,,,
50804,US1CAMT0006,36.7764,-121.7284,5.5,CA,CASTROVILLE 1.6 ENE,,,
50805,US1CAMT0007,36.5937,-121.8557,32.9,CA,MONTEREY 1.5 ESE,,,
50806,US1CAMT0008,36.1872,-121.1461,113.1,CA,KING CITY 2.0 SSW,,,
50807,US1CAMT0009,36.6022,-121.932,85.3,CA,PACIFIC GROVE 1.5 SSW,,,
50808,US1CAMT0011,36.2242,-121.7627,251.2,CA,BIG SUR 4.0 SE,,,
50809,US1CAMT0014,36.236,-121.7688,225.2,CA,BIG SUR 3.2 SE,,,
50810,US1CAMT0017,36.85,-121.65,104.9,CA,AROMAS 2.0 SSW,,,
50811,US1CAMT0019,36.4763,-121.7197,135.9,CA,CARMEL VALLEY VILLAGE 0.7 SSE,,,
50812,US1CAMT0020,36.777,-121.7269,5.2,CA,CASTROVILLE 1.6 ENE,,,
50813,US1CAMT0021,36.6732,-121.7841,36.0,CA,MARINA 0.8 SSE,,,
50814,US1CAMT0022,36.5218,-121.81,40.5,CA,CARMEL VALLEY VILLAGE 5.4 WNW,,,
50815,US1CAMT0023,36.398,-121.8685,335.3,CA,BIG SUR 9.5 NNW,,,
50816,US1CAMT0025,36.6044,-121.6711,110.0,CA,SALINAS 5.9 SSW,,,
50817,US1CAMT0027,36.3532,-121.8183,741.9,CA,BIG SUR 7.2 NNW,,,
50818,US1CAMT0028,36.6312,-121.9253,16.2,CA,PACIFIC GROVE 0.6 N,,,
50819,US1CAMT0029,36.5902,-121.9054,71.6,CA,MONTEREY 1.5 WSW,,,
50820,US1CAMT0030,36.5858,-121.8861,50.0,CA,MONTEREY 1.1 SSW,,,
50821,US1CAMT0031,36.0598,-121.1888,412.7,CA,KING CITY 11.1 SSW,,,
50822,US1CAMT0033,36.7282,-121.6562,32.0,CA,SALINAS 3.2 NNW,,,
50823,US1CAMT0036,36.6702,-121.6811,11.6,CA,SALINAS 2.7 WSW,,,
50824,US1CAMT0038,36.5794,-121.9184,209.1,CA,DEL MONTE FOREST 1.6 ESE,,,
50825,US1CAMT0041,36.6732,-121.7836,41.5,CA,MARINA 0.8 SSE,,,
50826,US1CAMT0042,36.3539,-121.5766,940.0,CA,CARMEL VALLEY VILLAGE 12.2 SE,,,
50827,US1CAMT0043,36.6027,-121.9409,41.8,CA,PACIFIC GROVE 1.6 SSW,,,
50828,US1CAMT0046,35.8437,-121.3965,252.4,CA,CAMBRIA 27.2 NW,,,
50829,US1CANP0003,38.5764,-122.578,106.1,CA,CALISTOGA 0.4 SSE,,,
50830,US1CANP0005,38.3128,-122.3312,41.5,CA,NAPA 2.0 WNW,,,
50831,US1CANP0006,38.2102,-122.2172,97.2,CA,AMERICAN CANYON 3.5 NE,,,
50832,US1CANP0007,38.4891,-122.4623,75.6,CA,ST. HELENA 1.1 S,,,
50833,US1CANP0008,38.1694,-122.2605,11.3,CA,AMERICAN CANYON 0.3 S,,,
50834,US1CANP0010,38.301,-122.2628,66.8,CA,NAPA 2.0 E,,,
50835,US1CANV0001,39.3067,-121.0399,728.5,CA,NEVADA CITY 3.4 NNW,,,
50836,US1CANV0003,39.3174,-120.4517,1839.5,CA,KINGVALE 1.3 WSW,,,
50837,US1CANV0004,39.19,-120.9631,842.2,CA,GRASS VALLEY 5.5 ESE,,,
50838,US1CANV0006,39.1494,-121.0419,704.7,CA,GRASS VALLEY 5.0 S,,,
50839,US1CANV0010,39.1043,-121.0565,656.5,CA,ALTA SIERRA 1.3 S,,,
50840,US1CANV0011,39.1059,-121.0893,511.1,CA,ALTA SIERRA 2.3 WSW,,,
50841,US1CANV0014,39.0322,-121.0774,480.4,CA,LAKE OF THE PINES 1.0 WSW,,,
50842,US1CANV0015,39.2337,-121.1435,612.6,CA,ROUGH AND READY 0.5 NW,,,
50843,US1CANV0016,39.1198,-121.0599,702.0,CA,ALTA SIERRA 0.4 WSW,,,
50844,US1CANV0019,39.0558,-121.0699,465.7,CA,LAKE OF THE PINES 1.3 NNW,,,
50845,US1CANV0020,39.139,-121.055,661.1,CA,GRASS VALLEY 5.7 S,,,
50846,US1CANV0022,39.2683,-121.1211,604.1,CA,NEVADA CITY 5.4 W,,,
50847,US1CANV0023,39.1034,-121.0579,627.0,CA,ALTA SIERRA 1.4 SSW,,,
50848,US1CANV0024,39.2293,-121.0619,811.1,CA,GRASS VALLEY 0.6 NNW,,,
50849,US1CANV0026,39.1868,-121.0574,710.5,CA,GRASS VALLEY 2.4 S,,,
50850,US1CANV0028,39.2288,-121.0595,813.5,CA,GRASS VALLEY 0.5 NNW,,,
50851,US1CANV0032,39.2609,-121.1354,647.4,CA,NEVADA CITY 6.1 W,,,
50852,US1CANV0033,39.0535,-121.1456,451.1,CA,LAKE OF THE PINES 4.7 WNW,,,
50853,US1CANV0034,39.1863,-120.993,848.6,CA,GRASS VALLEY 4.2 SE,,,
50854,US1CANV0035,39.2382,-121.0463,848.0,CA,GRASS VALLEY 1.3 NNE,,,
50855,US1CANV0036,39.1943,-121.0917,711.4,CA,GRASS VALLEY 2.7 SW,,,
50856,US1CANV0041,39.2384,-121.0058,965.6,CA,NEVADA CITY 1.7 SSE,,,
50857,US1CANV0042,39.1071,-121.0082,665.1,CA,GRASS VALLEY 8.3 SSE,,,
50858,US1CANV0047,39.3647,-120.1039,1813.0,CA,TRUCKEE 5.9 ENE,,,
50859,US1CAOR0001,33.8291,-117.77,247.2,CA,ORANGE 3.5 ENE,,,
50860,US1CAOR0003,33.8645,-117.7814,110.0,CA,YORBA LINDA 1.9 SSW,,,
50861,US1CAOR0005,33.5285,-117.7203,145.4,CA,LAGUNA NIGUEL 0.9 W,,,
50862,US1CAOR0006,33.7455,-117.6199,424.9,CA,SILVERADO 1.0 ESE,,,
50863,US1CAOR0009,33.4977,-117.7387,59.1,CA,LAGUNA BEACH 3.2 SSE,,,
50864,US1CAOR0010,33.5093,-117.728,260.9,CA,LAGUNA NIGUEL 1.8 SW,,,
50865,US1CAOR0011,33.7314,-117.8713,24.7,CA,SANTA ANA 0.7 ESE,,,
50866,US1CAOR0013,33.8685,-117.8218,78.0,CA,PLACENTIA 2.1 ESE,,,
50867,US1CAOR0015,33.6516,-117.8919,21.6,CA,COSTA MESA 1.6 SE,,,
50868,US1CAOR0016,33.5894,-117.8652,25.6,CA,NEWPORT BEACH 3.1 ESE,,,
50869,US1CAOR0017,33.6239,-117.6275,310.3,CA,MISSION VIEJO 1.6 ENE,,,
50870,US1CAOR0019,33.5954,-117.6442,214.6,CA,MISSION VIEJO 1.3 SSE,,,
50871,US1CAOR0020,33.4466,-117.6488,40.2,CA,SAN CLEMENTE 2.2 W,,,
50872,US1CAOR0021,33.8632,-117.7918,90.8,CA,ANAHEIM 4.9 ENE,,,
50873,US1CAOR0022,33.835,-117.7621,268.5,CA,ANAHEIM HILLS 1.1 SE,,,
50874,US1CAOR0023,33.689,-117.664,318.5,CA,FOOTHILL RANCH 0.3 NW,,,
50875,US1CAOR0025,33.6399,-117.8381,58.8,CA,IRVINE 2.9 WSW,,,
50876,US1CAOR0026,33.5633,-117.6394,186.8,CA,MISSION VIEJO 3.5 SSE,,,
50877,US1CAOR0027,33.7183,-117.7721,46.3,CA,IRVINE 4.1 NNE,,,
50878,US1CAOR0028,33.7753,-117.9462,25.9,CA,GARDEN GROVE 0.8 ESE,,,
50879,US1CAOR0029,33.847,-117.7871,114.0,CA,ANAHEIM 4.9 E,,,
50880,US1CAOR0031,33.8261,-117.7781,197.8,CA,ORANGE 3.0 ENE,,,
50881,US1CAOR0033,33.6908,-117.8111,18.9,CA,IRVINE 2.2 NNW,,,
50882,US1CAOR0034,33.6321,-117.6909,140.5,CA,LAKE FOREST 1.0 S,,,
50883,US1CAOR0035,33.6645,-117.6264,320.3,CA,MISSION VIEJO 3.9 NNE,,,
50884,US1CAOR0037,33.746,-117.6217,438.6,CA,SILVERADO 0.9 E,,,
50885,US1CAOR0039,33.8521,-117.7469,230.1,CA,ANAHEIM 7.3 E,,,
50886,US1CAOR0041,33.69,-117.6604,303.9,CA,PORTOLA HILLS 1.7 WNW,,,
50887,US1CAOR0042,33.7655,-117.8878,33.5,CA,SANTA ANA 2.0 N,,,
50888,US1CAOR0043,33.6852,-117.9743,4.0,CA,HUNTINGTON BEACH 2.0 ESE,,,
50889,US1CAOR0047,33.5692,-117.6362,164.0,CA,MISSION VIEJO 3.1 SSE,,,
50890,US1CAOR0048,33.684,-117.6073,470.6,CA,PORTOLA HILLS 1.4 E,,,
50891,US1CAOR0049,33.6654,-117.5891,320.6,CA,TRABUCO CANYON 0.2 N,,,
50892,US1CAOR0050,33.5289,-117.757,234.7,CA,LAGUNA BEACH 0.8 SSE,,,
50893,US1CAOR0051,33.6652,-117.7907,38.1,CA,IRVINE 0.4 NE,,,
50894,US1CAOR0052,33.8167,-118.055,8.5,CA,CYPRESS 1.0 W,,,
50895,US1CAOR0053,33.5978,-117.6795,136.6,CA,LAGUNA HILLS 1.8 E,,,
50896,US1CAOR0059,33.6266,-117.6994,122.5,CA,LAKE FOREST 1.5 SSW,,,
50897,US1CAOR0061,33.8295,-118.047,14.6,CA,(KB6CYS) CYPRESS 1.1 NNW,,,
50898,US1CAOR0067,33.8532,-118.0489,18.6,CA,LA PALMA 0.6 WNW,,,
50899,US1CAPC0001,39.3021,-120.3837,2099.2,CA,SODA SPRINGS 1.5 SSW,,,
50900,US1CAPC0006,38.8875,-121.3217,39.9,CA,LINCOLN 0.9 SSW,,,
50901,US1CAPC0007,38.7802,-121.3766,29.3,CA,ROSEVILLE 4.7 WNW,,,
50902,US1CAPC0008,38.7626,-121.2794,51.8,CA,ROSEVILLE 0.8 ENE,,,
50903,US1CAPC0009,39.101,-120.97,688.8,CA,COLFAX 1.0 WNW,,,
50904,US1CAPC0010,38.8472,-121.1584,185.9,CA,PENRYN 0.4 SE,,,
50905,US1CAPC0011,39.061,-120.9911,633.1,CA,COLFAX 3.1 SW,,,
50906,US1CAPC0012,38.9362,-121.0679,465.7,CA,AUBURN 3.1 N,,,
50907,US1CAPC0013,38.851,-121.123,243.8,CA,NEWCASTLE 1.6 SSE,,,
50908,US1CAPC0014,38.8423,-121.2837,52.4,CA,LINCOLN 4.3 SSE,,,
50909,US1CAPC0019,38.8175,-121.2436,167.6,CA,ROCKLIN 1.1 N,,,
50910,US1CAPC0021,38.7399,-121.2575,47.5,CA,ROSEVILLE 2.4 SE,,,
50911,US1CAPC0022,38.7797,-121.299,47.9,CA,ROSEVILLE 1.4 NNW,,,
50912,US1CAPC0024,38.9962,-120.986,604.4,CA,APPLEGATE 0.5 SE,,,
50913,US1CAPC0028,39.0555,-120.9884,644.0,CA,COLFAX 3.3 SW,,,
50914,US1CAPC0031,38.7695,-121.2282,104.2,CA,ROSEVILLE 3.6 E,,,
50915,US1CAPC0032,38.9629,-121.1153,376.7,CA,AUBURN 5.3 NNW,,,
50916,US1CAPC0034,38.8684,-121.1366,251.2,CA,NEWCASTLE 0.4 SSW,,,
50917,US1CAPC0035,38.8088,-121.286,39.6,CA,ROCKLIN 2.5 W,,,
50918,US1CAPC0037,38.9602,-121.0923,440.4,CA,AUBURN 4.8 N,,,
50919,US1CAPC0045,38.8812,-121.3215,39.9,CA,LINCOLN 1.3 SSW,,,
50920,US1CAPM0002,39.9191,-121.1001,1352.7,CA,MEADOW VALLEY 5.6 WSW,,,
50921,US1CAPM0003,40.3114,-121.2249,1381.4,CA,CHESTER 0.9 NNE,,,
50922,US1CAPM0006,39.9384,-120.905,1058.6,CA,QUINCY 2.3 E,,,
50923,US1CAPM0009,39.8179,-120.3158,1511.5,CA,BECKWOURTH 3.3 E,,,
50924,US1CARV0002,33.7631,-116.735,1927.9,CA,IDYLLWILD 1.8 NW,,,
50925,US1CARV0003,33.8212,-116.3978,77.4,CA,THOUSAND PALMS 0.7 W,,,
50926,US1CARV0004,33.9855,-116.5415,408.1,CA,DESERT HOT SPRINGS 3.0 NW,,,
50927,US1CARV0005,33.7527,-116.9196,517.6,CA,HEMET 4.1 ENE,,,
50928,US1CARV0006,33.7346,-117.4315,396.8,CA,CORONA 12.5 SE,,,
50929,US1CARV0008,33.7307,-117.4276,427.9,CA,CORONA 12.8 SE,,,
50930,US1CARV0010,33.769,-117.0923,685.2,CA,HOMELAND 1.7 NNE,,,
50931,US1CARV0012,33.6574,-117.3808,413.3,CA,LAKE ELSINORE 3.5 WSW,,,
50932,US1CARV0015,33.908,-117.548,201.5,CA,NORCO 1.2 S,,,
50933,US1CARV0017,33.8262,-117.365,499.6,CA,PERRIS 8.5 WNW,,,
50934,US1CARV0018,33.9543,-117.012,771.8,CA,BEAUMONT 2.5 NW,,,
50935,US1CARV0019,33.9793,-117.4541,256.3,CA,RIVERSIDE 3.8 NW,,,
50936,US1CARV0020,33.9059,-117.5178,332.5,CA,NORCO 2.3 SE,,,
50937,US1CARV0021,33.9354,-117.3526,396.5,CA,RIVERSIDE 2.6 E,,,
50938,US1CARV0026,33.6092,-117.3589,943.4,CA,LAKE ELSINORE 4.7 SSW,,,
50939,US1CARV0027,33.5838,-117.1404,399.9,CA,MURRIETA 4.3 ENE,,,
50940,US1CARV0028,33.9254,-117.5816,190.8,CA,NORCO 1.7 W,,,
50941,US1CARV0031,33.8648,-117.6065,262.7,CA,CORONA 2.1 W,,,
50942,US1CARV0033,33.7711,-116.301,33.2,CA,PALM DESERT 5.0 ENE,,,
50943,US1CARV0034,33.8209,-117.4051,483.4,CA,PERRIS 10.6 W,,,
50944,US1CARV0035,33.6922,-117.3959,459.6,CA,LAKE ELSINORE 4.6 WNW,,,
50945,US1CARV0036,34.0158,-117.4498,288.3,CA,SUNNYSLOPE 1.6 W,,,
50946,US1CARV0037,33.9689,-117.3883,259.1,CA,RIVERSIDE 2.0 NNE,,,
50947,US1CARV0038,33.9406,-117.2964,468.2,CA,RIVERSIDE 5.8 E,,,
50948,US1CARV0039,33.9979,-116.9863,1086.0,CA,YUCAIPA 4.1 SE,,,
50949,US1CARV0043,33.6081,-117.1878,525.2,CA,MURRIETA 3.6 NNE,,,
50950,US1CARV0045,33.9612,-116.9918,805.9,CA,BEAUMONT 2.2 NNW,,,
50951,US1CARV0047,33.7539,-116.9937,473.4,CA,HEMET 1.6 N,,,
50952,US1CARV0050,33.6153,-117.0911,433.4,CA,WINCHESTER 6.5 S,,,
50953,US1CARV0054,33.9404,-117.3982,264.9,CA,RIVERSIDE 0.0 W,,,
50954,US1CARV0058,33.7983,-117.0373,464.8,CA,SAN JACINTO 4.2 W,,,
50955,US1CARV0060,33.6308,-117.3397,413.6,CA,LAKE ELSINORE 2.8 SSW,,,
50956,US1CARV0061,33.9527,-117.0035,778.5,CA,BEAUMONT 2.0 NW,,,
50957,US1CARV0065,33.9169,-116.9473,780.6,CA,BEAUMONT 2.1 ESE,,,
50958,US1CASA0001,38.6173,-121.3404,31.1,CA,CARMICHAEL 1.6 SW,,,
50959,US1CASA0002,38.635,-121.3611,29.0,CA,SACRAMENTO 8.0 NE,,,
50960,US1CASA0003,38.6546,-121.0907,181.1,CA,FOLSOM 3.4 ESE,,,
50961,US1CASA0005,38.6429,-121.3059,39.6,CA,CARMICHAEL 0.9 NE,,,
50962,US1CASA0006,38.6375,-121.3446,33.2,CA,CARMICHAEL 1.4 W,,,
50963,US1CASA0007,38.66,-121.1395,110.3,CA,FOLSOM 1.2 SSE,,,
50964,US1CASA0008,38.6211,-121.3189,32.9,CA,CARMICHAEL 0.9 S,,,
50965,US1CASA0009,38.6513,-121.1764,59.1,CA,FOLSOM 2.4 SW,,,
50966,US1CASA0010,38.4558,-121.2827,29.6,CA,SACRAMENTO 13.7 SE,,,
50967,US1CASA0011,38.5472,-121.4715,7.3,CA,SACRAMENTO 1.4 S,,,
50968,US1CASA0012,38.5499,-121.4374,10.4,CA,SACRAMENTO 2.0 SE,,,
50969,US1CASA0014,38.7073,-121.3925,24.1,CA,ANTELOPE 3.5 W,,,
50970,US1CASA0015,38.6086,-121.4122,14.0,CA,SACRAMENTO 4.1 NE,,,
50971,US1CASA0018,38.5715,-121.4578,7.9,CA,SACRAMENTO 0.6 ENE,,,
50972,US1CASA0021,38.0501,-121.7031,1.5,CA,RIO VISTA 8.5 S,,,
50973,US1CASA0023,38.4928,-121.4195,8.5,CA,SACRAMENTO 5.7 SSE,,,
50974,US1CASA0028,38.6259,-121.3938,20.1,CA,NORTH HIGHLANDS 3.0 SSW,,,
50975,US1CASA0029,38.6823,-121.1375,121.6,CA,FOLSOM 0.6 NE,,,
50976,US1CASA0030,38.5753,-121.34,19.5,CA,LA RIVIERA 1.0 NE,,,
50977,US1CASA0031,38.6754,-121.1556,102.1,CA,FOLSOM 0.5 W,,,
50978,US1CASA0035,38.5804,-121.2812,31.7,CA,RANCHO CORDOVA 1.5 SE,,,
50979,US1CASA0036,38.5121,-121.5204,2.4,CA,SACRAMENTO 4.7 SW,,,
50980,US1CASA0039,38.6762,-121.2518,60.7,CA,FAIR OAKS 1.9 N,,,
50981,US1CASA0041,38.4441,-121.4019,10.1,CA,ELK GROVE 3.5 NNW,,,
50982,US1CASA0045,38.6619,-121.3002,52.7,CA,FAIR OAKS 3.0 WNW,,,
50983,US1CASA0047,38.6571,-121.1219,132.9,CA,FOLSOM 1.9 SE,,,
50984,US1CASA0048,38.6958,-121.3308,49.1,CA,SACRAMENTO 11.8 NE,,,
50985,US1CASA0051,38.5905,-121.3935,15.8,CA,SACRAMENTO 4.3 ENE,,,
50986,US1CASA0058,38.6271,-121.374,24.4,CA,SACRAMENTO 6.5 NE,,,
50987,US1CASA0060,38.6144,-121.326,38.7,CA,CARMICHAEL 1.4 SSW,,,
50988,US1CASB0001,34.4397,-119.8961,48.2,CA,GOLETA 3.7 WNW,,,
50989,US1CASB0002,34.6223,-120.2036,128.3,CA,BUELLTON 0.3 SSW,,,
50990,US1CASB0004,34.45,-119.7,247.2,CA,SANTA BARBARA 1.9 NE,,,
50991,US1CASB0005,34.9589,-120.4186,71.6,CA,SANTA MARIA 1.8 NE,,,
50992,US1CASB0007,34.6166,-120.1988,110.6,CA,BUELLTON 0.7 S,,,
50993,US1CASB0009,34.5046,-119.7905,815.3,CA,SANTA BARBARA 6.6 NW,,,
50994,US1CASB0011,34.4526,-119.7995,39.3,CA,SANTA BARBARA 4.7 WNW,,,
50995,US1CASB0014,34.9242,-120.4609,68.0,CA,SANTA MARIA 1.6 WSW,,,
50996,US1CASB0017,34.4355,-119.7735,24.1,CA,SANTA BARBARA 3.0 W,,,
50997,US1CASC0001,37.3848,-122.0752,33.2,CA,MOUNTAIN VIEW 1.2 S,,,
50998,US1CASC0002,37.2381,-121.8356,48.2,CA,SAN JOSE 4.6 S,,,
50999,US1CASC0003,37.3647,-122.0042,25.9,CA,SUNNYVALE 1.9 SE,,,
51000,US1CASC0004,37.305,-121.775,68.0,CA,SAN JOSE 5.4 SW,,,
51001,US1CASC0005,37.2324,-121.9902,142.3,CA,MONTE SERENO 0.4 SSW,,,
51002,US1CASC0006,37.092,-121.6324,103.0,CA,MORGAN HILL 2.7 S,,,
51003,US1CASC0007,37.3543,-121.7955,96.9,CA,SAN JOSE 4.6 NE,,,
51004,US1CASC0008,37.3775,-122.1,47.5,CA,LOS ALTOS 0.6 NNW,,,
51005,US1CASC0010,37.2714,-121.8765,49.4,CA,SAN JOSE 2.7 SSW,,,
51006,US1CASC0011,37.2341,-121.8974,76.8,CA,CAMBRIAN PARK 2.2 SE,,,
51007,US1CASC0012,37.319,-121.7887,61.0,CA,SAN JOSE 3.5 ENE,,,
51008,US1CASC0013,37.2733,-121.8664,49.1,CA,SAN JOSE 2.3 SSW,,,
51009,US1CASC0014,37.419,-122.1214,8.8,CA,PALO ALTO 1.7 NE,,,
51010,US1CASC0015,37.2748,-122.0227,113.7,CA,SARATOGA 0.5 N,,,
51011,US1CASC0017,37.4516,-122.1486,9.8,CA,PALO ALTO 1.2 NE,,,
51012,US1CASC0018,37.3086,-121.9272,48.5,CA,SAN JOSE 3.0 WSW,,,
51013,US1CASC0023,37.1427,-121.9725,527.9,CA,LOS GATOS 6.1 S,,,
51014,US1CASC0027,37.3859,-121.824,89.3,CA,SAN JOSE 5.8 NNE,,,
51015,US1CASC0028,37.4098,-122.1348,18.3,CA,PALO ALTO 0.8 NNE,,,
51016,US1CASC0032,37.3185,-121.9608,42.4,CA,SAN JOSE 6.2 W,,,
51017,US1CASC0037,37.3561,-121.9111,18.6,CA,SANTA CLARA 3.1 ESE,,,
51018,US1CASC0040,37.156,-121.9875,506.6,CA,LOS GATOS 5.4 SSW,,,
51019,US1CASC0041,37.3865,-122.1355,59.1,CA,LOS ALTOS HILLS 1.3 N,,,
51020,US1CASC0042,37.3344,-122.018,51.8,CA,SUNNYVALE 3.6 S,,,
51021,US1CASC0045,37.1168,-121.6591,132.0,CA,MORGAN HILL 1.4 SW,,,
51022,US1CASC0046,37.2592,-121.827,54.6,CA,SAN JOSE 3.3 SSE,,,
51023,US1CASC0048,37.1864,-121.5462,799.8,CA,MORGAN HILL 6.4 NE,,,
51024,US1CASC0052,37.2884,-121.8772,43.0,CA,SAN JOSE 1.9 SW,,,
51025,US1CASC0053,37.1039,-121.8896,670.3,CA,LOS GATOS 9.6 SSE,,,
51026,US1CASC0054,37.0092,-121.577,64.3,CA,GILROY 0.1 SE,,,
51027,US1CASC0057,37.1725,-121.703,94.5,CA,MORGAN HILL 4.5 NW,,,
51028,US1CASC0060,37.3866,-122.0766,30.5,CA,MOUNTAIN VIEW 1.1 S,,,
51029,US1CASC0061,37.1509,-121.9778,438.6,CA,LOS GATOS 5.6 S,,,
51030,US1CASC0063,36.9811,-121.572,67.4,CA,GILROY 2.0 S,,,
51031,US1CASC0064,37.3451,-122.0836,84.4,CA,LOS ALTOS 1.8 SSE,,,
51032,US1CASD0001,33.1472,-117.1316,203.0,CA,SAN MARCOS 2.5 ENE,,,
51033,US1CASD0002,33.233,-117.3498,79.2,CA,OCEANSIDE 2.3 WNW,,,
51034,US1CASD0003,32.5738,-117.0625,42.1,CA,IMPERIAL BEACH 3.3 E,,,
51035,US1CASD0004,33.27,-117.2663,76.8,CA,OCEANSIDE 8.4NE,,,
51036,US1CASD0005,32.9107,-117.1485,132.3,CA,SAN DIEGO 6.6 N,,,
51037,US1CASD0006,32.8112,-116.9254,185.9,CA,EL CAJON 2.3ENE,,,
51038,US1CASD0007,33.0499,-117.2368,58.8,CA,ENCINITAS 3.34ENE,,,
51039,US1CASD0008,33.1852,-117.1282,449.3,CA,ESCONDIDO 5.2NNW,,,
51040,US1CASD0009,32.7907,-116.987,221.6,CA,EL CAJON 1.5WSW,,,
51041,US1CASD0010,33.1055,-117.0482,210.3,CA,ESCONDIDO 2.5 SSE,,,
